timestamp_s,frame_len,direction,comm_id,port,payload_len,seq_num
1779314613.503770113,936,3,200,1,904,163
1779314613.753710032,936,3,200,1,904,164
1779314614.003712893,936,3,200,1,904,165
1779314614.051529884,53,1,200,1,21,106
1779314614.115792990,143,3,200,1,111,166
1779314614.253613949,936,3,200,1,904,167
1779314614.378917933,53,3,200,1,21,168
1779314614.503797054,936,3,200,1,904,169
1779314614.753648043,936,3,200,1,904,170
1779314615.003654003,936,3,200,1,904,171
1779314615.052078962,53,1,200,1,21,107
1779314615.253750086,936,3,200,1,904,172
1779314615.378650904,53,3,200,1,21,173
1779314615.503648996,936,3,200,1,904,174
1779314615.753684044,936,3,200,1,904,175
1779314616.003815889,936,3,200,1,904,176
1779314616.061841011,53,1,200,1,21,108
1779314616.253722906,936,3,200,1,904,177
1779314616.378720045,53,3,200,1,21,178
1779314616.403664112,58,3,200,1,26,179
1779314616.503676891,936,3,200,1,904,180
1779314616.754770994,936,3,200,1,904,181
1779314616.966311932,50,1,200,1,18,109
1779314617.004746914,936,3,200,1,904,182
1779314617.062139988,53,1,200,1,21,110
1779314617.254684925,936,3,200,1,904,183
1779314617.379642010,53,3,200,1,21,184
1779314617.504688025,936,3,200,1,904,185
1779314617.754693031,936,3,200,1,904,186
1779314618.004667044,936,3,200,1,904,187
1779314618.063077927,53,1,200,1,21,111
1779314618.254648924,936,3,200,1,904,188
1779314618.379719973,53,3,200,1,21,189
1779314618.504858017,936,3,200,1,904,190
1779314618.754728079,936,3,200,1,904,191
1779314619.004703999,936,3,200,1,904,192
1779314619.063466072,53,1,200,1,21,112
1779314619.254719019,936,3,200,1,904,193
1779314619.379679918,53,3,200,1,21,194
1779314619.504703999,936,3,200,1,904,195
1779314619.754736900,936,3,200,1,904,196
1779314620.004677057,936,3,200,1,904,197
1779314620.063719034,53,1,200,1,21,113
1779314620.254798889,936,3,200,1,904,198
1779314620.379725933,53,3,200,1,21,199
1779314620.504631996,936,3,200,1,904,200
1779314620.754645109,936,3,200,1,904,201
1779314621.004718065,936,3,200,1,904,202
1779314621.072947025,53,1,200,1,21,114
1779314621.255732059,936,3,200,1,904,203
1779314621.389242887,53,3,200,1,21,204
1779314621.536602974,941,3,200,1,909,205
1779314621.792804956,941,3,200,1,909,206
1779314622.042661905,939,3,200,1,907,207
1779314622.080316067,53,1,200,1,21,115
1779314622.292624950,939,3,200,1,907,208
1779314622.417743921,53,3,200,1,21,209
1779314622.542747021,939,3,200,1,907,210
1779314622.815336943,939,3,200,1,907,211
1779314622.866673946,143,3,200,1,111,212
